name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
"v4sixxk","£6-X (BWB) (Release 3, 20p Fixed, All - Cash) (MPU4 Video)","199?",BWB,"v4sixx","v4sixx",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4sixxc","£6-X (BWB) (Release 3, 20p Fixed, Cash+Token, % Key) (MPU4 Video)","199?",BWB,"v4sixx","v4sixx",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4sixxf","£6-X (BWB) (Release 3, 20p Fixed, Cash+Token, Datapak, % Key) (MPU4 Video)","199?",BWB,"v4sixx","v4sixx",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4sixxb","£6-X (BWB) (Release 3, 20p Fixed, Cash+Token, Datapak) (set 1) (MPU4 Video)","199?",BWB,"v4sixx","v4sixx",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4sixxd","£6-X (BWB) (Release 3, 20p Fixed, Cash+Token, Datapak) (set 2) (MPU4 Video)","199?",BWB,"v4sixx","v4sixx",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4sixx","£6-X (BWB) (Release 3, 20p Fixed, Cash+Token) (set 1) (MPU4 Video)","199?",BWB,-,-,-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4sixxa","£6-X (BWB) (Release 3, 20p Fixed, Cash+Token) (set 2) (MPU4 Video)","199?",BWB,"v4sixx","v4sixx",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4sixxe","£6-X (BWB) (Release 3, 20p Fixed, Cash+Token) (set 3) (MPU4 Video)","199?",BWB,"v4sixx","v4sixx",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4sixxm","£6-X (BWB) (Release 3, 20p Switchable to 10p, All - Cash, Datapak) (MPU4 Video)","199?",BWB,"v4sixx","v4sixx",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4sixxl","£6-X (BWB) (Release 3, 20p Switchable to 10p, All - Cash) (MPU4 Video)","199?",BWB,"v4sixx","v4sixx",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4sixxj","£6-X (BWB) (Release 3, 20p Switchable to 10p, Cash+Token, % Key) (MPU4 Video)","199?",BWB,"v4sixx","v4sixx",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4sixxh","£6-X (BWB) (Release 3, 20p Switchable to 10p, Cash+Token, Datapak, % Key) (MPU4 Video)","199?",BWB,"v4sixx","v4sixx",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4sixxi","£6-X (BWB) (Release 3, 20p Switchable to 10p, Cash+Token, Datapak) (MPU4 Video)","199?",BWB,"v4sixx","v4sixx",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4sixxg","£6-X (BWB) (Release 3, 20p Switchable to 10p, Cash+Token) (MPU4 Video)","199?",BWB,"v4sixx","v4sixx",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"mirco21","21 (Mirco)","1976","Mirco Games",hitme,hitme,-,YES,NO,NO,NO,NO,hitme.cpp,BUONO,RASTER,"0",320,190,HORIZONTAL,hitme.cpp
"sigma21","21 (Sigma)","197?","Sigma Enterprises",-,-,-,YES,NO,NO,NO,NO,"sigma21.cpp",PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,"sigma21.cpp"
"3cdpokera","3 Cards Poker 96 (V1.0)","1995","Armaly Labs","3cdpoker","3cdpoker",-,YES,NO,NO,NO,NO,goldstar.cpp,PRELIMINARE,RASTER,"0",512,224,HORIZONTAL,goldstar.cpp
"3cdpoker","3 Cards Poker 96 (V1.6)","1995","Armaly Labs",-,-,-,YES,NO,NO,NO,NO,goldstar.cpp,PRELIMINARE,RASTER,"0",512,224,HORIZONTAL,goldstar.cpp
"3super8","3 Super 8 (Italy)","1993?",-,-,-,-,YES,NO,NO,NO,NO,spoker.cpp,PRELIMINARE,RASTER,"0",512,240,HORIZONTAL,spoker.cpp
"sms4in1","4-in-1 (version SWS1-052587)","1984","SMS Manufacturing Corp.",-,-,-,YES,NO,NO,NO,NO,smsmcorp.cpp,BUONO,RASTER,"0",432,256,HORIZONTAL,smsmcorp.cpp
"sms4in1a","4-in-1 (version SWS1-110984)","1984","SMS Manufacturing Corp.","sms4in1","sms4in1",-,YES,NO,NO,NO,NO,smsmcorp.cpp,BUONO,RASTER,"0",432,256,HORIZONTAL,smsmcorp.cpp
"5acespkr","5-Aces Poker","198?",-,-,-,-,YES,NO,NO,NO,NO,vpoker.cpp,PRELIMINARE,RASTER,"0",480,240,HORIZONTAL,vpoker.cpp
"7ordi","7 Ordi (Korea)","2002","Yun Sung",-,-,-,YES,NO,NO,NO,NO,"nmg5.cpp",BUONO,RASTER,"0",320,240,HORIZONTAL,"nmg5.cpp"
abacus,"Abacus (Ver 1.0)","2001","Nazionale Elettronica",-,-,-,YES,NO,NO,NO,NO,itgamble.cpp,PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,itgamble.cpp
"act2000o3","Action 2000 (Version 1.2)","1999",Amcoe,"act2000","act2000",-,YES,NO,NO,NO,NO,sfbonus.cpp,BUONO,RASTER,"0",512,288,HORIZONTAL,sfbonus.cpp
"act2000o2","Action 2000 (Version 3.10XT)","1999",Amcoe,"act2000","act2000",-,YES,NO,NO,NO,NO,sfbonus.cpp,BUONO,RASTER,"0",512,288,HORIZONTAL,sfbonus.cpp
"act2000o","Action 2000 (Version 3.3)","1999",Amcoe,"act2000","act2000",-,YES,NO,NO,NO,NO,sfbonus.cpp,BUONO,RASTER,"0",512,288,HORIZONTAL,sfbonus.cpp
"act2000vx","Action 2000 (Version 3.30XT Dual)","1999",Amcoe,"act2000","act2000",-,YES,NO,NO,NO,NO,sfbonus.cpp,BUONO,RASTER,"0",512,288,HORIZONTAL,sfbonus.cpp
"act2000dx","Action 2000 (Version 3.30XT, set 1)","1999",Amcoe,"act2000","act2000",-,YES,NO,NO,NO,NO,sfbonus.cpp,BUONO,RASTER,"0",512,288,HORIZONTAL,sfbonus.cpp
"act2000bx","Action 2000 (Version 3.30XT, set 2)","1999",Amcoe,"act2000","act2000",-,YES,NO,NO,NO,NO,sfbonus.cpp,BUONO,RASTER,"0",512,288,HORIZONTAL,sfbonus.cpp
"act2000","Action 2000 (Version 3.5E Dual)","1999",Amcoe,-,-,-,YES,NO,NO,NO,NO,sfbonus.cpp,BUONO,RASTER,"0",512,288,HORIZONTAL,sfbonus.cpp
"act2000v1","Action 2000 (Version 3.5R Dual)","1999",Amcoe,"act2000","act2000",-,YES,NO,NO,NO,NO,sfbonus.cpp,BUONO,RASTER,"0",512,288,HORIZONTAL,sfbonus.cpp
"act2000d1","Action 2000 (Version 3.5R, set 1)","1999",Amcoe,"act2000","act2000",-,YES,NO,NO,NO,NO,sfbonus.cpp,BUONO,RASTER,"0",512,288,HORIZONTAL,sfbonus.cpp
"act2000b1","Action 2000 (Version 3.5R, set 2)","1999",Amcoe,"act2000","act2000",-,YES,NO,NO,NO,NO,sfbonus.cpp,BUONO,RASTER,"0",512,288,HORIZONTAL,sfbonus.cpp
"v4addladd","Adders and Ladders (v2.1d) (MPU4 Video)","1989",Barcrest,"v4addlad","v4addlad",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",INCOMPLETO,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
altaten,"Alta Tensione (ver. 2.01a)","1999",-,-,-,-,YES,NO,NO,NO,NO,"magic10.cpp",PRELIMINARE,RASTER,"0",384,240,HORIZONTAL,"magic10.cpp"
amusco,"American Music Poker (V1.4)","1987",Amusco,-,-,-,YES,NO,NO,NO,NO,amusco.cpp,INCOMPLETO,RASTER,"0",592,240,HORIZONTAL,amusco.cpp
"ampkr95","American Poker 95","1995",bootleg,"ampoker2","ampoker2",-,YES,NO,NO,NO,NO,"ampoker2.cpp",BUONO,RASTER,"0",288,240,HORIZONTAL,"ampoker2.cpp"
"ampoker2","American Poker II","1990",Novomatic,-,-,-,YES,NO,NO,NO,NO,"ampoker2.cpp",BUONO,RASTER,"0",288,240,HORIZONTAL,"ampoker2.cpp"
"ampkr2jsp","American Poker II - Jackpot (Spanish, set 1)","1994",bootleg?,"ampoker2","ampoker2",-,YES,NO,NO,NO,NO,"ampoker2.cpp",PRELIMINARE,RASTER,"0",288,240,HORIZONTAL,"ampoker2.cpp"
"ampkr2jspa","American Poker II - Jackpot (Spanish, set 2)","1994",bootleg?,"ampoker2","ampoker2",-,YES,NO,NO,NO,NO,"ampoker2.cpp",PRELIMINARE,RASTER,"0",288,240,HORIZONTAL,"ampoker2.cpp"
"ampkr2jspb","American Poker II - Jackpot (Spanish, set 3)","1994",bootleg?,"ampoker2","ampoker2",-,YES,NO,NO,NO,NO,"ampoker2.cpp",BUONO,RASTER,"0",288,240,HORIZONTAL,"ampoker2.cpp"
"ampkr2b1","American Poker II (bootleg, set 1)","1990",bootleg,"ampoker2","ampoker2",-,YES,NO,NO,NO,NO,"ampoker2.cpp",BUONO,RASTER,"0",288,240,HORIZONTAL,"ampoker2.cpp"
"ampkr2b2","American Poker II (bootleg, set 2)","1990",bootleg,"ampoker2","ampoker2",-,YES,NO,NO,NO,NO,"ampoker2.cpp",BUONO,RASTER,"0",288,240,HORIZONTAL,"ampoker2.cpp"
"ampkr2b3","American Poker II (bootleg, set 3)","1994",bootleg,"ampoker2","ampoker2",-,YES,NO,NO,NO,NO,"ampoker2.cpp",BUONO,RASTER,"0",288,240,HORIZONTAL,"ampoker2.cpp"
"ampkr2b4","American Poker II (bootleg, set 4)","1994",bootleg,"ampoker2","ampoker2",-,YES,NO,NO,NO,NO,"ampoker2.cpp",BUONO,RASTER,"0",288,240,HORIZONTAL,"ampoker2.cpp"
"ampkr228","American Poker II (iamp2 v28)","1994",bootleg?,"ampoker2","ampoker2",-,YES,NO,NO,NO,NO,"ampoker2.cpp",BUONO,RASTER,"0",288,240,HORIZONTAL,"ampoker2.cpp"
americnaa,"Americana (9131-00)","1987",Merit,americna,americna,-,YES,NO,NO,NO,NO,meritm.cpp,INCOMPLETO,RASTER,"0",543,465,HORIZONTAL,meritm.cpp
americna,"Americana (9131-01)","1987",Merit,-,-,-,YES,NO,NO,NO,NO,meritm.cpp,INCOMPLETO,RASTER,"0",543,465,HORIZONTAL,meritm.cpp
"amuse1","Amuse (Version 30.08 IBA)","1982","Greyhound Electronics",amuse,amuse,-,YES,NO,NO,NO,NO,gei.cpp,INCOMPLETO,RASTER,"0",416,224,HORIZONTAL,gei.cpp
"amuse1a","Amuse (Version 30.08A)","1983","Greyhound Electronics",amuse,amuse,-,YES,NO,NO,NO,NO,gei.cpp,INCOMPLETO,RASTER,"0",416,224,HORIZONTAL,gei.cpp
amuse,"Amuse (Version 50.08 IBA)","1982","Greyhound Electronics",-,-,-,YES,NO,NO,NO,NO,gei.cpp,INCOMPLETO,RASTER,"0",416,224,HORIZONTAL,gei.cpp
"apple10","Apple 10 (Ver 1.21)","1998",Sandii',-,-,-,YES,NO,NO,NO,NO,"snookr10.cpp",BUONO,RASTER,"0",384,240,HORIZONTAL,"snookr10.cpp"
"arizna10","Arizona 10 (v1.1)","1995","bootleg (Ri.Bi)","ampoker2","ampoker2",-,YES,NO,NO,NO,NO,"ampoker2.cpp",PRELIMINARE,RASTER,"0",288,240,HORIZONTAL,"ampoker2.cpp"
avtbingo,"Arrow Bingo","1985","Advanced Video Technology",-,-,-,YES,NO,NO,NO,NO,avt.cpp,PRELIMINARE,RASTER,"0",256,256,HORIZONTAL,avt.cpp
acitya,"Atlantic City Action","1983","Epos Corporation",bwcasino,bwcasino,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
babydad,"Baby Dado","1987","Recreativos Franco",videopkr,videopkr,-,YES,NO,NO,NO,NO,videopkr.cpp,BUONO,RASTER,"0",416,208,HORIZONTAL,videopkr.cpp
babypkr,"Baby Poker","1987","Recreativos Franco",videopkr,videopkr,-,YES,NO,NO,NO,NO,videopkr.cpp,BUONO,RASTER,"0",416,208,HORIZONTAL,videopkr.cpp
"v4barqst","Barquest (v2.6) (MPU4 Video)","199?",Barcrest,"v4bios",-,-,YES,NO,NO,NO,NO,"mpu4vid.cpp",INCOMPLETO,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4barqstd","Barquest (v2.6d) (MPU4 Video)","199?",Barcrest,"v4barqst","v4barqst",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",INCOMPLETO,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4barqs2","Barquest 2 (v0.3) (MPU4 Video)","199?",Barcrest,"v4bios",-,-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"big10","Big 10","1985",Success,-,-,-,YES,NO,NO,NO,NO,"big10.cpp",BUONO,RASTER,"0",543,465,HORIZONTAL,"big10.cpp"
"v4big40d","Big 40 Poker (BWB) (Arcade Data) (set 1) (MPU4 Video)","1996",BWB,"v4big40","v4big40",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4big40e","Big 40 Poker (BWB) (Arcade Data) (set 2) (MPU4 Video)","1996",BWB,"v4big40","v4big40",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4big40","Big 40 Poker (BWB) (Arcade Standard) (set 1) (MPU4 Video)","1996",BWB,-,-,-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4big40a","Big 40 Poker (BWB) (Arcade Standard) (set 2) (MPU4 Video)","1996",BWB,"v4big40","v4big40",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4big40b","Big 40 Poker (BWB) (Arcade Standard) (set 3) (MPU4 Video)","1996",BWB,"v4big40","v4big40",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4big40c","Big 40 Poker (BWB) (Arcade Standard) (set 4) (MPU4 Video)","1996",BWB,"v4big40","v4big40",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4big40f","Big 40 Poker (BWB) (S_Site Data + %-Key + OCDM) (MPU4 Video)","1996",BWB,"v4big40","v4big40",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4big40i","Big 40 Poker (BWB) (S_Site Data + %-Key) (set 1) (MPU4 Video)","1996",BWB,"v4big40","v4big40",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4big40j","Big 40 Poker (BWB) (S_Site Data + %-Key) (set 2) (MPU4 Video)","1996",BWB,"v4big40","v4big40",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4big40k","Big 40 Poker (BWB) (S_Site Data) (MPU4 Video)","1996",BWB,"v4big40","v4big40",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4big40g","Big 40 Poker (BWB) (S_Site Standard) (set 1) (MPU4 Video)","1996",BWB,"v4big40","v4big40",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4big40h","Big 40 Poker (BWB) (S_Site Standard) (set 2) (MPU4 Video)","1996",BWB,"v4big40","v4big40",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
bigcsino,"Big Casino","1984","Status Games",-,-,-,YES,NO,NO,NO,NO,"statriv2.cpp",BUONO,RASTER,"0",320,240,HORIZONTAL,"statriv2.cpp"
bigdeal,"Big Deal (Hungarian, set 1)","1986","Fun World",bonuscrd,bonuscrd,-,YES,NO,NO,NO,NO,funworld.cpp,INCOMPLETO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
bigdealb,"Big Deal (Hungarian, set 2)","1986","Fun World",bonuscrd,bonuscrd,-,YES,NO,NO,NO,NO,funworld.cpp,INCOMPLETO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
"bigdeal0","Big Deal Belgien (5.04)","2001",Impera,-,-,-,YES,NO,NO,NO,NO,magicard.cpp,PRELIMINARE,RASTER,"0",320,256,HORIZONTAL,magicard.cpp
"v4bigfrtc","Big Fruits (v2.0?) (% Key) (MPU4 Video)","199?",BWB,"v4bigfrt","v4bigfrt",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4bigfrt","Big Fruits (v2.0?) (set 1) (MPU4 Video)","199?",BWB,-,-,-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4bigfrta","Big Fruits (v2.0?) (set 2) (MPU4 Video)","199?",BWB,"v4bigfrt","v4bigfrt",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4bigfrtb","Big Fruits (v2.0?) (set 3) (MPU4 Video)","199?",BWB,"v4bigfrt","v4bigfrt",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",PRELIMINARE,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
bingo,Bingo,"1983",Game-A-Tron,-,-,-,YES,NO,NO,NO,NO,gatron.cpp,BUONO,RASTER,"0",384,256,HORIZONTAL,gatron.cpp
bingowng,"Bingo (set 1)","1993","Wing Co., Ltd.",-,-,-,YES,NO,NO,NO,NO,goldstar.cpp,BUONO,RASTER,"0",512,224,HORIZONTAL,goldstar.cpp
bingownga,"Bingo (set 2)","1993","Wing Co., Ltd.",bingowng,bingowng,-,YES,NO,NO,NO,NO,goldstar.cpp,BUONO,RASTER,"0",512,224,HORIZONTAL,goldstar.cpp
"bingo75","Bingo 75","199?","Wing Co., Ltd.",-,-,-,YES,NO,NO,NO,NO,"lucky37.cpp",PRELIMINARE,-,"0",0,0,-,"lucky37.cpp"
bingoct,"Bingo Circus Terminal",-,-,-,-,-,NO,YES,NO,NO,NO,-,PRELIMINARE,RASTER,"0",256,192,HORIZONTAL,src/mame/machine/bingoct.cpp
bingogal,"Bingo Galaxy (main)","2009",Sega,segasp,-,-,YES,NO,NO,NO,NO,segasp.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,segasp.cpp
bingogals,"Bingo Galaxy (satellite)","2009",Sega,segasp,-,-,YES,NO,NO,NO,NO,segasp.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,segasp.cpp
"bingor5","Bingo Roll / Bell Star V3? (set 5)","2002",Paloma-Elektronik?,-,-,-,YES,NO,NO,NO,NO,bingor.cpp,PRELIMINARE,RASTER,"0",400,300,HORIZONTAL,bingor.cpp
"bingor1","Bingo Roll / Bell Star? (set 1)","1992","Rosenauer Electronic Austria?",-,-,-,YES,NO,NO,NO,NO,bingor.cpp,PRELIMINARE,RASTER,"0",400,300,HORIZONTAL,bingor.cpp
"bingor2","Bingo Roll / Bell Star? (set 2)","1992","Rosenauer Electronic Austria?",-,-,-,YES,NO,NO,NO,NO,bingor.cpp,PRELIMINARE,RASTER,"0",400,300,HORIZONTAL,bingor.cpp
"bingor3","Bingo Roll / Bell Star? (set 3)","2002",Paloma-Elektronik?,-,-,-,YES,NO,NO,NO,NO,bingor.cpp,PRELIMINARE,RASTER,"0",400,300,HORIZONTAL,bingor.cpp
"bingor4","Bingo Roll / Bell Star? (set 4)","2002",Paloma-Elektronik?,-,-,-,YES,NO,NO,NO,NO,bingor.cpp,PRELIMINARE,RASTER,"0",400,300,HORIZONTAL,bingor.cpp
"bingor6","Bingo Roll / Turbo Bingo?","1991","AWR Hard & Soft Austria?",-,-,-,YES,NO,NO,NO,NO,bingor.cpp,PRELIMINARE,RASTER,"0",400,300,HORIZONTAL,bingor.cpp
bngotime,"Bingo Time","1986",CLS,-,-,-,YES,NO,NO,NO,NO,equites.cpp,INCOMPLETO,RASTER,"90",256,208,VERTICAL,equites.cpp
blackbd,"Black Beard (Russia, set 1)","2002",Astro,-,-,-,YES,NO,NO,NO,NO,astropc.cpp,PRELIMINARE,-,"0",0,0,-,astropc.cpp
blackbda,"Black Beard (Russia, set 2)","2002",Astro,blackbd,blackbd,-,YES,NO,NO,NO,NO,astropc.cpp,PRELIMINARE,-,"0",0,0,-,astropc.cpp
blackbdb,"Black Beard (Russia, set 3)","2002",Astro,blackbd,blackbd,-,YES,NO,NO,NO,NO,astropc.cpp,PRELIMINARE,-,"0",0,0,-,astropc.cpp
blckjack,"Black Jack","1984",InterFlip,videopkr,videopkr,-,YES,NO,NO,NO,NO,videopkr.cpp,BUONO,RASTER,"0",216,224,HORIZONTAL,videopkr.cpp
"v4bloxd","Blox (SJM BLOX, 50p/20p Play, Version 2.0) (Datapak) (MPU4 Video)","1990","BWB / Barcrest","v4blox","v4blox",-,YES,NO,NO,NO,NO,"mpu4vid.cpp",INCOMPLETO,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
"v4blox","Blox (SJM BLOX, 50p/20p Play, Version 2.0) (MPU4 Video)","1990","BWB / Barcrest",-,-,-,YES,NO,NO,NO,NO,"mpu4vid.cpp",INCOMPLETO,RASTER,"0",504,296,HORIZONTAL,"mpu4vid.cpp"
bwcasino,"Boardwalk Casino","1983","Epos Corporation",-,-,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
bejpoker,"Bonanza Enterprises' Joker Poker","1992","Bonanza Enterprises, Ltd",-,-,-,YES,NO,NO,NO,NO,"miniboy7.cpp",PRELIMINARE,RASTER,"0",296,296,HORIZONTAL,"miniboy7.cpp"
bchance,"Bonne Chance! (French/English)","198?",-,-,-,-,YES,NO,NO,NO,NO,magicfly.cpp,INCOMPLETO,RASTER,"0",256,232,HORIZONTAL,magicfly.cpp
bchancep,"Bonne Chance! (Golden Poker prequel HW, set 1)","198?",-,-,-,-,YES,NO,NO,NO,NO,goldnpkr.cpp,PRELIMINARE,RASTER,"0",256,232,HORIZONTAL,goldnpkr.cpp
bchanceq,"Bonne Chance! (Golden Poker prequel HW, set 2)","198?",-,-,-,-,YES,NO,NO,NO,NO,goldnpkr.cpp,PRELIMINARE,RASTER,"0",256,232,HORIZONTAL,goldnpkr.cpp
bonuscrda,"Bonus Card (German, ATG Electronic hack)","1986","Fun World",bonuscrd,bonuscrd,-,YES,NO,NO,NO,NO,funworld.cpp,INCOMPLETO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
bonuscrd,"Bonus Card (German)","1986","Fun World",-,-,-,YES,NO,NO,NO,NO,funworld.cpp,INCOMPLETO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
bonusch,"Bonus Chance (W-8)","1990","Wing Co., Ltd.",-,-,-,YES,NO,NO,NO,NO,goldstar.cpp,PRELIMINARE,RASTER,"0",512,224,HORIZONTAL,goldstar.cpp
bonuspkr,"Bonus Poker","1984","Galanthis Inc.",-,-,-,YES,NO,NO,NO,NO,goldnpkr.cpp,BUONO,RASTER,"0",256,232,HORIZONTAL,goldnpkr.cpp
bookthr,"Book Theatre (Ver 1.2)","200?","Nazionale Elettronica",-,-,-,YES,NO,NO,NO,NO,itgamble.cpp,PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,itgamble.cpp
"bottle10","Bottle 10 (Italian, set 1)","1996",C.M.C.,-,-,-,YES,NO,NO,NO,NO,funworld.cpp,BUONO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
"bottl10b","Bottle 10 (Italian, set 2)","1996",C.M.C.,"bottle10","bottle10",-,YES,NO,NO,NO,NO,funworld.cpp,BUONO,RASTER,"0",384,232,HORIZONTAL,funworld.cpp
"bowlroad14n","Bowling Road (Ver 1.4, ND2001 hardware)","2001","Nazionale Elettronica",bowlroad,bowlroad,-,YES,NO,NO,NO,NO,itgamble.cpp,PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,itgamble.cpp
"bowlroad14","Bowling Road (Ver 1.4)","2001","Nazionale Elettronica",bowlroad,bowlroad,-,YES,NO,NO,NO,NO,itgamble.cpp,PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,itgamble.cpp
bowlroad,"Bowling Road (Ver 1.5)","2001","Nazionale Elettronica",-,-,-,YES,NO,NO,NO,NO,itgamble.cpp,PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,itgamble.cpp
brasil,"Bra$il (Version 3)","2000","High Video",-,-,-,YES,NO,NO,NO,NO,highvdeo.cpp,BUONO,RASTER,"0",400,300,HORIZONTAL,highvdeo.cpp
"brasil86","Brasil 86","1986",-,-,-,-,YES,NO,NO,NO,NO,goldnpkr.cpp,BUONO,RASTER,"0",256,256,HORIZONTAL,goldnpkr.cpp
"brasil87","Brasil 87","1987",-,-,-,-,YES,NO,NO,NO,NO,goldnpkr.cpp,BUONO,RASTER,"0",256,256,HORIZONTAL,goldnpkr.cpp
"brasil89","Brasil 89 (set 1)","1989",-,-,-,-,YES,NO,NO,NO,NO,goldnpkr.cpp,BUONO,RASTER,"0",256,256,HORIZONTAL,goldnpkr.cpp
"brasil89a","Brasil 89 (set 2)","1989",-,"brasil89","brasil89",-,YES,NO,NO,NO,NO,goldnpkr.cpp,BUONO,RASTER,"0",256,256,HORIZONTAL,goldnpkr.cpp
"brasil93","Brasil 93","1993",-,-,-,-,YES,NO,NO,NO,NO,goldnpkr.cpp,BUONO,RASTER,"0",256,256,HORIZONTAL,goldnpkr.cpp
