name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
"uk101","UK101","1979",Compukit,"sb2m600b","sb2m600b",-,YES,NO,NO,NO,NO,osi.cpp,BUONO,RASTER,"0",512,256,HORIZONTAL,osi.cpp
uknc,"UKNC / MS-0511","1987",Elektronika,-,-,-,YES,NO,NO,NO,NO,uknc.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,uknc.cpp
"ultim809","Ultim809","2010","Matthew Sarnoff",-,-,-,YES,NO,NO,NO,NO,"ultim809.cpp",PRELIMINARE,RASTER,"0",640,240,HORIZONTAL,"ultim809.cpp"
"ecsum386","UM386 (Rev 1.1)","1992","Elitegroup Computer Systems","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"um486","UM486/UM486sx","199?",Elitegroup,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"um486v","UM486V-AIO","199?",Elitegroup,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"um8810paio","UM8810 PAIO","199?",Elitegroup,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
unga,Unga,"198?",-,special,special,-,YES,NO,NO,NO,NO,special.cpp,PRELIMINARE,RASTER,"0",384,256,HORIZONTAL,special.cpp
unior,Unior,"19??",-,-,-,-,YES,NO,NO,NO,NO,unior.cpp,PRELIMINARE,RASTER,"0",640,200,HORIZONTAL,unior.cpp
unistar,"Unistar 200 Terminal","198?","Callan Data Systems",-,-,-,YES,NO,NO,NO,NO,unistar.cpp,PRELIMINARE,RASTER,"0",720,325,HORIZONTAL,unistar.cpp
"utrn1024","Unitron 1024","1985","bootleg (Unitron)",macplus,macplus,-,YES,NO,NO,NO,NO,"mac128.cpp",BUONO,RASTER,"0",512,342,HORIZONTAL,"mac128.cpp"
"uniap2pt","Unitron AP II (in Brazilian Portuguese)","1982","Unitron Eletronica","apple2","apple2",-,YES,NO,NO,NO,NO,"apple2.cpp",INCOMPLETO,RASTER,"0",560,192,HORIZONTAL,"apple2.cpp"
"uniap2en","Unitron AP II (in English)","1982","Unitron Eletronica","apple2","apple2",-,YES,NO,NO,NO,NO,"apple2.cpp",INCOMPLETO,RASTER,"0",560,192,HORIZONTAL,"apple2.cpp"
"uniap2ti","Unitron AP II+ (Teclado Inteligente)","1984","Unitron Eletronica","apple2","apple2",-,YES,NO,NO,NO,NO,"apple2.cpp",INCOMPLETO,RASTER,"0",560,192,HORIZONTAL,"apple2.cpp"
"3b1","UNIX PC Model 3B1","1985",AT&T,-,-,-,YES,NO,NO,NO,NO,unixpc.cpp,PRELIMINARE,RASTER,"0",720,348,HORIZONTAL,unixpc.cpp
"ht12a","unknown 286 AT clones (HT12/A chipset)","19??",unknown,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"smih0107","unknown 386 AT clone with Forex chipset","19??","Forex Computer Company","ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
"ht18c","unknown 386sx AT clones (HT18/C chipset)","19??",-,"ibm5170","ibm5170",-,YES,NO,NO,NO,NO,at.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,at.cpp
acd,"unknown ACD computer","198?","Advanced Computer Design",-,-,-,YES,NO,NO,NO,NO,acd.cpp,PRELIMINARE,-,"0",0,0,-,acd.cpp
"ns5652","unknown INS8900 Multibus card (980305652)","19??","National Semiconductor",-,-,-,YES,NO,NO,NO,NO,"ns5652.cpp",PRELIMINARE,-,"0",0,0,-,"ns5652.cpp"
microtrol,"unknown Microtrol portable computer","1985",Microtrol,"eurocom2","eurocom2",-,YES,NO,NO,NO,NO,"eurocom2.cpp",PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,"eurocom2.cpp"
jade,"unknown S-100 computer with Serial/Parallel/Interrupt Controller","1983","Jade Computer Products",-,-,-,YES,NO,NO,NO,NO,jade.cpp,PRELIMINARE,RASTER,"0",640,240,HORIZONTAL,jade.cpp
"hpz80unk","unknown Z80-based mainframe","1977",Hewlett-Packard,-,-,-,YES,NO,NO,NO,NO,"hpz80unk.cpp",PRELIMINARE,RASTER,"0",640,240,HORIZONTAL,"hpz80unk.cpp"
