name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
"2001tgm","2001: The Game Machine","1978",Waddingtons,-,-,-,YES,NO,NO,NO,NO,gamemachine.cpp,INCOMPLETO,-,"0",0,0,-,gamemachine.cpp
jantotsu,"4nin-uchi Mahjong Jantotsu","1983",Sanritsu,-,-,-,YES,NO,NO,NO,NO,jantotsu.cpp,BUONO,RASTER,"270",256,224,VERTICAL,jantotsu.cpp
"7mezzo","7 e Mezzo","198?",-,-,-,-,YES,NO,NO,NO,NO,magicfly.cpp,BUONO,RASTER,"0",256,232,HORIZONTAL,magicfly.cpp
"7jigen","7jigen no Youseitachi - Mahjong 7 Dimensions (Japan)","1990",Dynax,-,-,-,YES,NO,NO,NO,NO,dynax.cpp,INCOMPLETO,RASTER,"180",508,240,HORIZONTAL,dynax.cpp
abunai,"Abunai Houkago - Mou Matenai (Japan 890325)","1989","Green Soft",-,-,-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"nbmj8891.cpp"
aimode,"Ai-mode - Pet Shiiku (Japan)","1999",Nichibutsu/eic,nichidvd,-,-,YES,NO,NO,NO,YES,"csplayh5.cpp",PRELIMINARE,RASTER,"0",543,465,HORIZONTAL,"csplayh5.cpp"
mjapinky,"Almond Pinky [BET] (Japan)","1988",Dynax,-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
apparel,"Apparel Night (Japan 860929)","1986","Central Denshi",-,-,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8688.cpp"
ataxxe,"Ataxx (Europe)","1990","Leland Corporation",ataxx,ataxx,-,YES,NO,NO,NO,NO,leland.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,leland.cpp
ataxxj,"Ataxx (Japan)","1990","Leland Corporation (Capcom license)",ataxx,ataxx,-,YES,NO,NO,NO,NO,leland.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,leland.cpp
ataxxa,"Ataxx (rev 4)","1990","Leland Corporation",ataxx,ataxx,-,YES,NO,NO,NO,NO,leland.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,leland.cpp
ataxx,"Ataxx (rev 5)","1990","Leland Corporation",-,-,-,YES,NO,NO,NO,NO,leland.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,leland.cpp
hnageman,"AV Hanafuda Hana no Ageman (Japan 900716)","1990","Nichibutsu / AV Japan",-,-,-,YES,NO,NO,NO,YES,"nbmj8891.cpp",PRELIMINARE,RASTER,"180",512,240,HORIZONTAL,"nbmj8891.cpp"
hnxmasev,"AV Hanafuda Hana no Christmas Eve (Japan 901204)","1990","Nichibutsu / AV Japan",-,-,-,YES,NO,NO,NO,YES,"nbmj8891.cpp",PRELIMINARE,RASTER,"180",512,240,HORIZONTAL,"nbmj8891.cpp"
"av2mj1bb","AV2Mahjong No.1 Bay Bridge no Seijo (Japan)","1991","Miki Syouji / AV Japan",-,-,-,YES,NO,NO,NO,YES,"nbmj8991.cpp",PRELIMINARE,RASTER,"0",640,240,HORIZONTAL,"nbmj8991.cpp"
"av2mj2rg","AV2Mahjong No.2 Rouge no Kaori (Japan)","1991","Miki Syouji / AV Japan",-,-,-,YES,NO,NO,NO,YES,"nbmj8991.cpp",PRELIMINARE,RASTER,"0",640,240,HORIZONTAL,"nbmj8991.cpp"
backgamn,Backgammon,"1990",Merkur,-,-,-,YES,NO,NO,NO,NO,manohman.cpp,PRELIMINARE,-,"0",0,0,-,manohman.cpp
bakatono,"Bakatonosama Mahjong Manyuuki (MOM-002 ~ MOH-002)","1991","Monolith Corp.",neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo.cpp
bijokkog,"Bijokko Gakuen (Japan 880116)","1988",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,LCD,"180",480,64,HORIZONTAL,"nbmj8688.cpp"
bijokkoy,"Bijokko Yume Monogatari (Japan 870925)","1987",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,LCD,"180",480,64,HORIZONTAL,"nbmj8688.cpp"
bikiniko,"BiKiNikko - Okinawa de Ippai Shichaimashita (Japan)","1999",Nichibutsu/eic,nichidvd,-,-,YES,NO,NO,NO,YES,"csplayh5.cpp",PRELIMINARE,RASTER,"0",543,465,HORIZONTAL,"csplayh5.cpp"
bishjan,"Bishou Jan (Japan, Ver. 203)","1999",Subsino,-,-,-,YES,NO,NO,NO,NO,"subsino2.cpp",PRELIMINARE,RASTER,"0",512,240,HORIZONTAL,"subsino2.cpp"
"psailor1","Bishoujo Janshi Pretty Sailor 18-kin (Japan)","1994",Sphinx,-,-,-,YES,NO,NO,NO,NO,"nbmj9195.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"nbmj9195.cpp"
"psailor2","Bishoujo Janshi Pretty Sailor 2 (Japan)","1994",Sphinx,-,-,-,YES,NO,NO,NO,NO,"nbmj9195.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"nbmj9195.cpp"
"blktch2","Black Touch II (Korea)","1993",-,-,-,-,YES,NO,NO,NO,NO,shanghai.cpp,BUONO,RASTER,"0",384,280,HORIZONTAL,shanghai.cpp
chalgirl,"Challenge Girl (Falcon bootleg)","1984?",bootleg,-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,PRELIMINARE,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
"7toitsu",Chi-Toitsu,"1988",Yuga,mgakuen,mgakuen,-,YES,NO,NO,NO,NO,mitchell.cpp,BUONO,RASTER,"0",384,240,HORIZONTAL,mitchell.cpp
ccasino,"Chinese Casino [BET] (Japan)","1987","V-System Co.",-,-,-,YES,NO,NO,NO,NO,ojankohs.cpp,BUONO,RASTER,"0",288,224,HORIZONTAL,ojankohs.cpp
citylove,"City Love (Japan 860908)","1986",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8688.cpp"
mcitylov,"City Love [BET] (Japan 860904)","1986",Nichibutsu,citylove,citylove,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8688.cpp"
"csplayh7","Cosplay Tengoku 7 - Super Kogal Ranking (Japan)","1999",Nichibutsu/eic,nichidvd,-,-,YES,NO,NO,NO,YES,"csplayh5.cpp",PRELIMINARE,RASTER,"0",543,465,HORIZONTAL,"csplayh5.cpp"
crzyddz,"Crazy Dou Di Zhu","2004?",Sealy,-,-,-,YES,NO,NO,NO,NO,sealy.cpp,PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,sealy.cpp
crystalg,"Crystal Gal (Japan 860512)","1986",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8688.cpp"
"crystal2","Crystal Gal 2 (Japan 860620)","1986",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8688.cpp"
dbc,"Da Ban Cheng (Hong Kong, V027H)","1995",IGS,lhb,lhb,-,YES,NO,NO,NO,NO,"igs011.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"igs011.cpp"
"dai2kaku","Dai-Dai-Kakumei (Japan)","2004",SystemBit,-,-,-,YES,NO,NO,NO,NO,realbrk.cpp,INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,realbrk.cpp
daisyari,"Daisyarin [BET] (Japan)","1989","Best System",-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
dakkochn,"DakkoChan House (MC-8123B, 317-5014)","1987","White Board",-,-,-,YES,NO,NO,NO,NO,"system1.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"system1.cpp"
danchih,"Danchi de Hanafuda (J 990607 V1.400)","1999","Altron (Tecmo license)",stvbios,-,-,YES,NO,NO,NO,NO,stv.cpp,INCOMPLETO,RASTER,"0",352,224,HORIZONTAL,stv.cpp
shangril,"Dengen Tenshi Taisen Janshi Shangri-la","1999","Marvelous Ent.",naomi,-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
otatidai,"Disco Mahjong Otachidai no Okite (Japan)","1995",Sphinx,-,-,-,YES,NO,NO,NO,NO,"nbmj9195.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"nbmj9195.cpp"
ddenlovrb,"Don Den Lover Vol. 1 - Heukbaeg-euro Jeonghaja (Korea, bootleg)","1995",bootleg,ddenlovj,ddenlovj,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,ddenlovr.cpp
ddenlovrk,"Don Den Lover Vol. 1 - Heukbaeg-euro Jeonghaja (Korea)","1995",Dynax,ddenlovj,ddenlovj,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,ddenlovr.cpp
ddenlovj,"Don Den Lover Vol. 1 - Shiro Kuro Tsukeyo! (Japan)","1995",Dynax,-,-,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,ddenlovr.cpp
ddenlovr,"Don Den Lover Vol. 1 (Hong Kong)","1996",Dynax,ddenlovj,ddenlovj,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,ddenlovr.cpp
dondenmj,"Don Den Mahjong [BET] (Japan)","1986","Dyna Electronics",-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
ddz,"Dou Di Zhu","200?",IGS?,-,-,-,YES,NO,NO,NO,NO,ddz.cpp,PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,ddz.cpp
cdsteljn,"DS Telejan (DECO Cassette) (Japan)","1981","Data East Corporation",decocass,-,-,YES,NO,NO,NO,NO,decocass.cpp,BUONO,RASTER,"270",256,240,VERTICAL,decocass.cpp
nichisel,"DVD Select (Japan)","2000",Nichibutsu,nichidvd,-,-,YES,NO,NO,NO,YES,"csplayh5.cpp",PRELIMINARE,RASTER,"0",543,465,HORIZONTAL,"csplayh5.cpp"
ejanhs,"E Jong High School (Japan)","1996","Seibu Kaihatsu",-,-,-,YES,NO,NO,NO,NO,seibuspi.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,seibuspi.cpp
"ejsakura12","E-Jan Sakurasou (Japan, SYS386F V1.2)","1999","Seibu Kaihatsu",ejsakura,ejsakura,-,YES,NO,NO,NO,NO,seibuspi.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,seibuspi.cpp
ejsakura,"E-Jan Sakurasou (Japan, SYS386F V2.0)","1999","Seibu Kaihatsu",-,-,-,YES,NO,NO,NO,NO,seibuspi.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,seibuspi.cpp
emjjoshi,"E-Touch Mahjong Series #2: Joshiryou de NE! (Japan)","1999","Seibu Kaihatsu / CATS",-,-,-,YES,NO,NO,NO,YES,seibucats.cpp,PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,seibucats.cpp
emjscanb,"E-Touch Mahjong Series #6: Scandal Blue - Midara na Daishou (Japan)","2001","Seibu Kaihatsu / CATS",-,-,-,YES,NO,NO,NO,YES,seibucats.cpp,PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,seibucats.cpp
emjtrapz,"E-Touch Mahjong Series #7: Trap Zone - Yokubou no Kaisoku Densha (Japan)","2001","Seibu Kaihatsu / CATS",-,-,-,YES,NO,NO,NO,YES,seibucats.cpp,PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,seibucats.cpp
finalgdr,"Final Godori (Korea, version 2.20.5915)","2001",SemiCom,-,-,-,YES,NO,NO,NO,NO,vamphalf.cpp,BUONO,RASTER,"0",320,236,HORIZONTAL,vamphalf.cpp
"ron2","Futari Mahjong Ron II","1981",Sanritsu,-,-,-,YES,NO,NO,NO,NO,ron.cpp,PRELIMINARE,RASTER,"270",256,240,VERTICAL,ron.cpp
fuudol,"Fuudol (Japan)","2000",Nichibutsu/eic,nichidvd,-,-,YES,NO,NO,NO,YES,"csplayh5.cpp",PRELIMINARE,RASTER,"0",543,465,HORIZONTAL,"csplayh5.cpp"
chinsan,"Ganbare Chinsan Ooshoubu (MC-8123A, 317-5012)","1987",Sanritsu,-,-,-,YES,NO,NO,NO,NO,chinsan.cpp,BUONO,RASTER,"0",464,224,HORIZONTAL,chinsan.cpp
gionbana,"Gionbana (Japan 890120)","1989",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"nbmj8891.cpp"
mgion,"Gionbana [BET] (Japan 890207)","1989",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"nbmj8891.cpp"
"go2000","Go 2000","2000",SunA?,-,-,-,YES,NO,NO,NO,NO,"go2000.cpp",BUONO,RASTER,"0",384,224,HORIZONTAL,"go2000.cpp"
"gfire2","Golden Fire II","1992","Topis Corp",-,-,-,YES,NO,NO,NO,NO,mosaic.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,mosaic.cpp
gomoku,"Gomoku Narabe Renju","1981",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,gomoku.cpp,BUONO,RASTER,"90",256,224,VERTICAL,gomoku.cpp
goodejan,"Good E Jong -Kachinuki Mahjong Syoukin Oh!!- (set 1)","1991","Seibu Kaihatsu (Tecmo license)",-,-,-,YES,NO,NO,NO,NO,goodejan.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,goodejan.cpp
goodejana,"Good E Jong -Kachinuki Mahjong Syoukin Oh!!- (set 2)","1991","Seibu Kaihatsu (Tecmo license)",goodejan,goodejan,-,YES,NO,NO,NO,NO,goodejan.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,goodejan.cpp
hanaawas,"Hana Awase","1982","Seta Kikaku, Ltd.",-,-,-,YES,NO,NO,NO,NO,hanaawas.cpp,BUONO,RASTER,"0",256,256,HORIZONTAL,hanaawas.cpp
hnfubuki,"Hana Fubuki [BET] (Japan)","1987",Dynax,hnayayoi,hnayayoi,-,YES,NO,NO,NO,NO,hnayayoi.cpp,BUONO,RASTER,"0",512,243,HORIZONTAL,hnayayoi.cpp
hjingia,"Hana Jingi (Japan, Bet, alt.)","1990",Dynax,hjingi,hjingi,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",508,240,HORIZONTAL,dynax.cpp
hjingi,"Hana Jingi (Japan, Bet)","1990",Dynax,-,-,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",508,240,HORIZONTAL,dynax.cpp
hkagerou,"Hana Kagerou [BET] (Japan)","1997","Nakanihon / Dynax",-,-,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,ddenlovr.cpp
hanakanz,"Hana Kanzashi (Japan)","1996",Dynax,-,-,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,ddenlovr.cpp
hnkochou,"Hana Kochou (Japan, Bet)","1989",Dynax,-,-,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",508,224,HORIZONTAL,dynax.cpp
hanamai,"Hana no Mai (Japan)","1988",Dynax,hnkochou,hnkochou,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",508,224,HORIZONTAL,dynax.cpp
hnoridur,"Hana Oriduru (Japan)","1989",Dynax,hjingi,hjingi,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",508,240,HORIZONTAL,dynax.cpp
hanaojia,"Hana to Ojisan [BET] (ver 1.00, 1991/08/23)","1991",Nichibutsu,hanaoji,hanaoji,-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"nbmj8891.cpp"
hanaoji,"Hana to Ojisan [BET] (ver 1.01, 1991/12/09)","1991",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"nbmj8891.cpp"
hanayara,"Hana wo Yaraneba! (Japan)","1991",Dynax,-,-,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"180",336,239,HORIZONTAL,dynax.cpp
hnayayoi,"Hana Yayoi (Japan)","1987","Dyna Electronics",-,-,-,YES,NO,NO,NO,NO,hnayayoi.cpp,BUONO,RASTER,"0",512,243,HORIZONTAL,hnayayoi.cpp
hginga,"Hanafuda Hana Ginga [BET] (Japan)","1994",Dynax,-,-,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,ddenlovr.cpp
hgokou,"Hanafuda Hana Gokou [BET] (Japan)","1995","Dynax (Alba license)",-,-,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,ddenlovr.cpp
hgokbang,"Hanafuda Hana Gokou Bangaihen [BET] (Japan)","1995",Dynax,hgokou,hgokou,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,ddenlovr.cpp
htengoku,"Hanafuda Hana Tengoku [BET] (Japan)","1992",Dynax,-,-,-,YES,NO,NO,NO,NO,ddenlovr.cpp,BUONO,RASTER,"180",336,240,HORIZONTAL,ddenlovr.cpp
hanaroku,Hanaroku,"1988",Alba,-,-,-,YES,NO,NO,NO,NO,albazc.cpp,INCOMPLETO,RASTER,"0",384,224,HORIZONTAL,albazc.cpp
heuksun,"Heuk Sun Baek Sa (Korea)","1997","Oksan / F2 System",-,-,-,YES,NO,NO,NO,NO,crospang.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,crospang.cpp
hipai,"Hi Pai Paradise","2003","Aruze / Seta","aleck64",-,-,YES,NO,NO,NO,NO,"aleck64.cpp",INCOMPLETO,RASTER,"0",640,240,HORIZONTAL,"aleck64.cpp"
"hipai2","Hi Pai Paradise 2","2004","Aruze / Seta / Paon","aleck64",-,-,YES,NO,NO,NO,NO,"aleck64.cpp",INCOMPLETO,RASTER,"0",640,240,HORIZONTAL,"aleck64.cpp"
himesiki,"Himeshikibu (Japan)","1989",Hi-Soft,-,-,-,YES,NO,NO,NO,NO,himesiki.cpp,BUONO,RASTER,"90",256,192,VERTICAL,himesiki.cpp
housemnq,"House Mannequin (Japan 870217)","1987",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,LCD,"180",480,64,HORIZONTAL,"nbmj8688.cpp"
"housemn2","House Mannequin Roppongi Live hen (Japan 870418)","1987",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,LCD,"180",480,64,HORIZONTAL,"nbmj8688.cpp"
ichiban,"Ichi Ban Jyan","199?",Excel,-,-,-,YES,NO,NO,NO,NO,ichiban.cpp,PRELIMINARE,RASTER,"0",320,224,HORIZONTAL,ichiban.cpp
"suchie3","Idol Janshi Suchie-Pai 3 (Japan)","1999",Jaleco,naomi,-,-,YES,NO,NO,NO,NO,naomi.cpp,INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
"suchie2o","Idol Janshi Suchie-Pai II (ver 1.0)","1994",Jaleco,"suchie2","suchie2",-,YES,NO,NO,NO,NO,"ms32.cpp",INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,"ms32.cpp"
"suchie2","Idol Janshi Suchie-Pai II (ver 1.1)","1994",Jaleco,-,-,-,YES,NO,NO,NO,NO,"ms32.cpp",INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,"ms32.cpp"
suchiesp,"Idol Janshi Suchie-Pai Special (Japan)","1993",Jaleco,-,-,-,YES,NO,NO,NO,NO,jalmah.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,jalmah.cpp
"froman2b","Idol Mahjong Final Romance 2 (Neo-Geo, bootleg of CD version)","1995",bootleg,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo.cpp
idhimitu,"Idol no Himitsu [BET] (Japan 890304)","1989","Digital Soft",-,-,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8688.cpp"
fromance,"Idol-Mahjong Final Romance (Japan)","1991","Video System Co.",-,-,-,YES,NO,NO,NO,NO,fromance.cpp,BUONO,RASTER,"0",352,240,HORIZONTAL,fromance.cpp
idolmj,"Idol-Mahjong Housoukyoku (Japan)","1988","System Service",-,-,-,YES,NO,NO,NO,NO,fromance.cpp,BUONO,RASTER,"0",352,240,HORIZONTAL,fromance.cpp
iemoto,"Iemoto (Japan 871020)","1987",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8688.cpp"
iemotom,"Iemoto [BET] (Japan 871118)","1987",Nichibutsu,iemoto,iemoto,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8688.cpp"
imekura,"Imekura Mahjong (Japan)","1994","Sphinx / AV Japan",-,-,-,YES,NO,NO,NO,NO,"nbmj9195.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"nbmj9195.cpp"
ippatsu,"Ippatsu Gyakuten [BET] (Japan)","1986","Public Software / Paradais",-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
jjparads,"Jan Jan Paradise","1996","Electro Design",skns,-,-,YES,NO,NO,NO,NO,suprnova.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,suprnova.cpp
"jjparad2","Jan Jan Paradise 2","1997","Electro Design",skns,-,-,YES,NO,NO,NO,NO,suprnova.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,suprnova.cpp
janoh,"Jan Oh (set 1)","1984",Toaplan,-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,PRELIMINARE,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
janoha,"Jan Oh (set 2)","1984",Toaplan,janoh,janoh,-,YES,NO,NO,NO,NO,royalmah.cpp,PRELIMINARE,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
jangtaku,"Jang Taku (V 1.3)","1986","Dyna Computer",-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
jangou,"Jangou [BET] (Japan)","1983",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,jangou.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,jangou.cpp
jngolady,"Jangou Lady (Japan)","1984",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,jangou.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,jangou.cpp
"janptr96","Janputer '96 (Japan)","1996",Dynax,-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
janptrsp,"Janputer Special (Japan)","1997",Dynax,-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
janshi,Janshi,"1992",Eagle,-,-,-,YES,NO,NO,NO,NO,"pinkiri8.cpp",PRELIMINARE,RASTER,"0",496,256,HORIZONTAL,"pinkiri8.cpp"
janshin,"Janshin Densetsu - Quest of Jongmaster","1994",Aicom,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo.cpp
jansou,"Jansou (set 1)","1985","Dyna Computer",-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,PRELIMINARE,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
jansoua,"Jansou (V 1.1)","1985","Dyna Computer",jansou,jansou,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
"janyoup2","Janyou Part II (ver 7.03, July 1 1983)","1983","Cosmo Denshi",royalmj,royalmj,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
cultures,"Jibun wo Migaku Culture School Mahjong Hen","1994",Face,-,-,-,YES,NO,NO,NO,NO,cultures.cpp,BUONO,RASTER,"0",384,240,HORIZONTAL,cultures.cpp
jituroku,"Jitsuroku Maru-chi Mahjong (Japan)","1993",Windom,-,-,-,YES,NO,NO,NO,NO,"nbmj9195.cpp",BUONO,RASTER,"0",640,240,HORIZONTAL,"nbmj9195.cpp"
jongshin,"Jong Shin (Japan)","1986","Dyna Electronics",-,-,-,YES,NO,NO,NO,NO,royalmah.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,royalmah.cpp
jantouki,"Jong Tou Ki (Japan)","1990",Dynax,-,-,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"0",512,240,HORIZONTAL,dynax.cpp
janyuki,"Jong Yu Ki (Japan)","1988",Dynax,-,-,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"0",512,240,HORIZONTAL,dynax.cpp
jongkyo,Jongkyo,"1985",Kiwako,-,-,-,YES,NO,NO,NO,NO,jongkyo.cpp,PRELIMINARE,RASTER,"0",256,240,HORIZONTAL,jongkyo.cpp
jongpute,Jongputer,"1981","Alpha Denshi Co.",-,-,-,YES,NO,NO,NO,NO,"route16.cpp",PRELIMINARE,RASTER,"0",256,256,HORIZONTAL,"route16.cpp"
jsk,"Joryuu Syougi Kyoushitsu (Japan)","1997",Visco,-,-,-,YES,NO,NO,NO,NO,ssv.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,ssv.cpp
junai,"Junai - Manatsu no First Kiss (Japan)","1998",Nichibutsu/eic,nichidvd,-,-,YES,NO,NO,NO,YES,"csplayh5.cpp",PRELIMINARE,RASTER,"0",543,465,HORIZONTAL,"csplayh5.cpp"
"junai2","Junai 2 - White Love Story (Japan)","1998",Nichibutsu/eic,nichidvd,-,-,YES,NO,NO,NO,YES,"csplayh5.cpp",PRELIMINARE,RASTER,"0",543,465,HORIZONTAL,"csplayh5.cpp"
jyangoku,"Jyangokushi: Haoh no Saihai (Japan 990527)","1999",Capcom,-,-,-,YES,NO,NO,NO,NO,"cps2.cpp",BUONO,RASTER,"0",384,224,HORIZONTAL,"cps2.cpp"
kanatuen,"Kanatsuen no Onna [BET] (Japan 880905)","1988",Panac,-,-,-,YES,NO,NO,NO,NO,"nbmj8688.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"nbmj8688.cpp"
gostop,"Kankoku Hanafuda Go-Stop","2001",Visco,-,-,-,YES,NO,NO,NO,NO,"simple_st0016.cpp",BUONO,RASTER,"0",384,384,HORIZONTAL,"simple_st0016.cpp"
mayumi,"Kiki-Ippatsu Mayumi-chan","1988","Victory L.L.C.",-,-,-,YES,NO,NO,NO,NO,chinsan.cpp,BUONO,RASTER,"0",464,224,HORIZONTAL,chinsan.cpp
